"Deployment_fk"	"Time"	"Species"	"Milliseconds"	"Number_clicks_filtered"	"Number_clicks_total"	"Lost_minutes"	"Recorded"	"Dpm"	"Dp10m"	"Station"	"Latitude"	"Longitude"	"Mooring_type"	"Receiver"
2591	2016-09-12 13:00:00	"NBHF"	208	6	23474	4	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-09-12 13:00:00	"NBHF"	0	0	16061	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-12 13:00:00	"NBHF"	0	0	1172	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-09-12 13:00:00	"NBHF"	0	0	21220	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-09-12 14:00:00	"NBHF"	173	22	10641	0	60	2	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-12 14:00:00	"NBHF"	3466	168	14800	0	60	9	5	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-09-12 14:00:00	"NBHF"	0	0	3528	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2584	2016-09-12 14:00:00	"NBHF"	0	0	150379	14	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 14:00:00	"NBHF"	0	0	39162	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-09-12 14:00:00	"NBHF"	0	0	42049	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-09-12 14:00:00	"NBHF"	0	0	155303	20	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2584	2016-09-12 15:00:00	"NBHF"	482	19	84977	1	60	2	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 15:00:00	"NBHF"	1420	54	22795	0	60	2	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-09-12 15:00:00	"NBHF"	0	0	15508	2	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-09-12 15:00:00	"NBHF"	0	0	32091	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-09-12 15:00:00	"NBHF"	187	26	25559	1	60	2	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-12 15:00:00	"NBHF"	5938	545	172221	12	60	6	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-12 15:00:00	"NBHF"	3333	70	10867	0	60	3	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-09-12 16:00:00	"NBHF"	0	0	14212	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-12 16:00:00	"NBHF"	7912	623	127057	3	60	13	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-12 16:00:00	"NBHF"	246	8	9454	0	60	1	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-09-12 16:00:00	"NBHF"	0	0	22354	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-09-12 16:00:00	"NBHF"	5309	85	10938	0	60	5	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-12 16:00:00	"NBHF"	4420	196	16960	0	60	13	4	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2584	2016-09-12 16:00:00	"NBHF"	6847	257	172687	24	60	6	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2554	2016-09-12 17:00:00	"NBHF"	0	0	24279	3	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-09-12 17:00:00	"NBHF"	0	0	112905	9	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-09-12 17:00:00	"NBHF"	34776	1300	17267	0	60	29	5	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-09-12 17:00:00	"NBHF"	6423	448	9510	0	60	12	4	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-12 17:00:00	"NBHF"	30070	902	17206	0	60	22	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2584	2016-09-12 17:00:00	"NBHF"	4292	114	66267	5	60	6	3	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 17:00:00	"NBHF"	0	0	4603	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-09-12 18:00:00	"NBHF"	11700	435	21570	1	60	5	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2584	2016-09-12 18:00:00	"NBHF"	0	0	18156	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2588	2016-09-12 18:00:00	"NBHF"	0	0	37714	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-09-12 18:00:00	"NBHF"	12304	527	18704	0	60	26	5	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-09-12 18:00:00	"NBHF"	0	0	24427	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-12 18:00:00	"NBHF"	2273	116	4578	0	60	4	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-12 18:00:00	"NBHF"	26538	740	14807	0	60	19	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-09-12 19:00:00	"NBHF"	0	0	90625	10	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-09-12 19:00:00	"NBHF"	0	0	140335	12	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-09-12 19:00:00	"NBHF"	0	0	49286	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2584	2016-09-12 19:00:00	"NBHF"	0	0	116503	11	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2590	2016-09-12 19:00:00	"NBHF"	0	0	13980	0	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-09-12 19:00:00	"NBHF"	363	24	9022	0	60	2	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-09-12 19:00:00	"NBHF"	0	0	2087	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2584	2016-09-12 20:00:00	"NBHF"	8762	191	117117	10	60	4	2	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2554	2016-09-12 20:00:00	"NBHF"	1893	25	63312	0	60	2	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-09-12 20:00:00	"NBHF"	6733	177	10735	0	60	4	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-12 20:00:00	"NBHF"	3881	110	18499	0	60	3	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-12 20:00:00	"NBHF"	0	0	110515	3	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-09-12 20:00:00	"NBHF"	0	0	6755	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-12 20:00:00	"NBHF"	0	0	5543	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-12 21:00:00	"NBHF"	8564	255	8345	0	60	6	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-09-12 21:00:00	"NBHF"	0	0	46283	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-09-12 21:00:00	"NBHF"	9065	276	60205	0	60	11	5	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-09-12 21:00:00	"NBHF"	1769	54	11817	0	60	4	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2584	2016-09-12 21:00:00	"NBHF"	0	0	51395	4	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 21:00:00	"NBHF"	1384	84	7889	0	60	3	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-12 21:00:00	"NBHF"	0	0	4581	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-09-12 22:00:00	"NBHF"	550	16	11320	0	60	1	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-09-12 22:00:00	"NBHF"	0	0	3725	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-12 22:00:00	"NBHF"	1578	42	6287	0	60	3	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2584	2016-09-12 22:00:00	"NBHF"	0	0	16876	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 22:00:00	"NBHF"	0	0	11281	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-12 22:00:00	"NBHF"	11865	403	35013	0	60	8	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-09-12 22:00:00	"NBHF"	1119	24	58168	0	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2554	2016-09-12 23:00:00	"NBHF"	0	0	27131	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-09-12 23:00:00	"NBHF"	4867	108	12071	0	60	7	4	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2584	2016-09-12 23:00:00	"NBHF"	0	0	3409	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-12 23:00:00	"NBHF"	1435	47	12241	0	60	2	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-12 23:00:00	"NBHF"	0	0	5050	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-09-12 23:00:00	"NBHF"	6479	125	21401	0	60	5	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-09-12 23:00:00	"NBHF"	9706	261	7506	0	60	12	6	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2584	2016-09-13 00:00:00	"NBHF"	0	0	16832	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2590	2016-09-13 00:00:00	"NBHF"	9148	350	12240	0	60	16	5	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-13 00:00:00	"NBHF"	0	0	25574	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-13 00:00:00	"NBHF"	0	0	22874	3	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-13 00:00:00	"NBHF"	63566	3086	18247	0	60	40	6	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-09-13 00:00:00	"NBHF"	0	0	5676	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-09-13 00:00:00	"NBHF"	9151	427	17309	0	60	8	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-09-13 01:00:00	"NBHF"	169	16	4438	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-13 01:00:00	"NBHF"	4024	152	14045	0	60	10	5	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-09-13 01:00:00	"NBHF"	0	0	36026	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-13 01:00:00	"NBHF"	0	0	79754	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2584	2016-09-13 01:00:00	"NBHF"	221	30	145606	20	60	2	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2554	2016-09-13 01:00:00	"NBHF"	0	0	13795	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-09-13 01:00:00	"NBHF"	60581	1632	12237	0	60	49	6	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2587	2016-09-13 02:00:00	"NBHF"	63541	2654	16329	0	60	54	6	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-09-13 02:00:00	"NBHF"	1744	52	27286	0	60	2	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2584	2016-09-13 02:00:00	"NBHF"	0	0	125486	10	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2590	2016-09-13 02:00:00	"NBHF"	15236	513	19763	0	60	18	6	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-09-13 02:00:00	"NBHF"	2933	76	5939	0	60	5	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-09-13 02:00:00	"NBHF"	0	0	170859	21	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-09-13 02:00:00	"NBHF"	0	0	21349	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-09-13 03:00:00	"NBHF"	1263	41	29170	0	60	2	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2584	2016-09-13 03:00:00	"NBHF"	1215	59	176045	18	60	2	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2588	2016-09-13 03:00:00	"NBHF"	0	0	154351	5	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-09-13 03:00:00	"NBHF"	6797	170	39363	3	60	10	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-09-13 03:00:00	"NBHF"	212	5	26693	0	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-13 03:00:00	"NBHF"	479	48	7929	0	60	3	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-13 03:00:00	"NBHF"	0	0	5151	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-13 04:00:00	"NBHF"	1151	36	36372	0	60	3	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-09-13 04:00:00	"NBHF"	22606	594	24648	0	60	15	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2584	2016-09-13 04:00:00	"NBHF"	0	0	231149	47	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-13 04:00:00	"NBHF"	0	0	26403	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-09-13 04:00:00	"NBHF"	0	0	6297	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-09-13 04:00:00	"NBHF"	0	0	6894	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-09-13 04:00:00	"NBHF"	0	0	145297	7	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-09-13 05:00:00	"NBHF"	57665	1768	25184	0	60	27	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2584	2016-09-13 05:00:00	"NBHF"	0	0	219171	46	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2591	2016-09-13 05:00:00	"NBHF"	19175	1043	16383	0	60	25	6	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-09-13 05:00:00	"NBHF"	5134	208	67227	0	60	3	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-09-13 05:00:00	"NBHF"	5717	199	31747	0	60	9	4	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-09-13 05:00:00	"NBHF"	0	0	8304	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-09-13 05:00:00	"NBHF"	0	0	25232	3	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2584	2016-09-13 06:00:00	"NBHF"	0	0	73290	6	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2588	2016-09-13 06:00:00	"NBHF"	4682	66	53578	3	60	3	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-13 06:00:00	"NBHF"	193	6	25043	4	60	1	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-09-13 06:00:00	"NBHF"	2611	76	5973	0	60	3	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-09-13 06:00:00	"NBHF"	0	0	32546	5	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-09-13 06:00:00	"NBHF"	13863	530	19911	0	60	2	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-09-13 06:00:00	"NBHF"	2513	108	8888	0	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-09-13 07:00:00	"NBHF"	0	0	38136	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-09-13 07:00:00	"NBHF"	555	21	23556	3	60	1	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-13 07:00:00	"NBHF"	667	20	78865	0	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-09-13 07:00:00	"NBHF"	0	0	38519	6	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-09-13 07:00:00	"NBHF"	0	0	23044	3	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-09-13 07:00:00	"NBHF"	0	0	37092	6	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2584	2016-09-13 07:00:00	"NBHF"	0	0	102837	15	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2590	2016-09-13 08:00:00	"NBHF"	267	25	32579	0	60	1	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-09-13 08:00:00	"NBHF"	442	14	31979	0	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-09-13 08:00:00	"NBHF"	0	0	34662	6	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-09-13 08:00:00	"NBHF"	0	0	9466	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2584	2016-09-13 08:00:00	"NBHF"	6418	151	137635	19	60	5	2	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-13 08:00:00	"NBHF"	693	40	44421	0	60	4	2	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-13 08:00:00	"NBHF"	0	0	196732	35	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-09-13 09:00:00	"NBHF"	0	0	33693	1	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-13 09:00:00	"NBHF"	19774	603	177506	21	60	9	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-09-13 09:00:00	"NBHF"	0	0	27907	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2584	2016-09-13 09:00:00	"NBHF"	0	0	82581	3	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-13 09:00:00	"NBHF"	0	0	21863	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-09-13 09:00:00	"NBHF"	0	0	15018	1	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-09-13 09:00:00	"NBHF"	0	0	42600	8	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2584	2016-09-13 10:00:00	"NBHF"	2928	195	77612	9	60	8	2	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2591	2016-09-13 10:00:00	"NBHF"	324	6	8395	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-09-13 10:00:00	"NBHF"	0	0	37011	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-09-13 10:00:00	"NBHF"	0	0	19573	0	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-09-13 10:00:00	"NBHF"	375	19	12702	0	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-09-13 10:00:00	"NBHF"	0	0	31495	5	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-09-13 10:00:00	"NBHF"	302	6	73853	0	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2584	2016-09-13 11:00:00	"NBHF"	0	0	27742	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2554	2016-09-13 11:00:00	"NBHF"	0	0	25716	2	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-09-13 11:00:00	"NBHF"	0	0	5278	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-13 11:00:00	"NBHF"	414	27	39198	0	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-09-13 11:00:00	"NBHF"	0	0	5572	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-09-13 11:00:00	"NBHF"	0	0	8924	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-09-13 11:00:00	"NBHF"	0	0	18197	0	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-09-13 12:00:00	"NBHF"	0	0	26807	0	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-13 12:00:00	"NBHF"	0	0	4785	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-09-13 12:00:00	"NBHF"	0	0	12133	0	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-09-13 12:00:00	"NBHF"	0	0	8564	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2584	2016-09-13 12:00:00	"NBHF"	0	0	61039	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2554	2016-09-13 12:00:00	"NBHF"	0	0	16130	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-09-13 12:00:00	"NBHF"	8727	458	7996	0	60	15	3	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-09-13 13:00:00	"NBHF"	4477	101	91216	4	60	3	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-09-13 13:00:00	"NBHF"	3113	93	2838	0	60	1	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-09-13 13:00:00	"NBHF"	0	0	24155	2	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-09-13 13:00:00	"NBHF"	3281	132	25021	2	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-09-13 13:00:00	"NBHF"	136	6	17981	3	60	1	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2584	2016-09-13 13:00:00	"NBHF"	772	19	34011	0	60	1	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2723"
2585	2016-09-13 13:00:00	"NBHF"	7117	374	19413	0	60	9	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
